m	p	s	samples	purity	coverage	width	ARI	RI	recall	precision
m5	R	1394	1	0.8	10000	0.00841886666667	0.917473220902	0.985306122449	0.949152542373	0.903225806452
m5	R	1394	1	0.8	1000	0.0239490783333	0.957314594343	0.992653061224	0.949152542373	0.973913043478
m5	R	1394	1	0.8	200	0.0549916622222	0.740530497879	0.942857142857	1.0	0.627659574468
m5	R	1394	1	0.8	500	0.03324046	0.934847851689	0.988571428571	0.949152542373	0.933333333333
m5	R	1394	1	1.0	10000	0.00790894545455	0.939273416438	0.989387755102	0.949152542373	0.941176470588
m5	R	1394	1	1.0	1000	0.02462612	0.939273416438	0.989387755102	0.949152542373	0.941176470588
m5	R	1394	1	1.0	200	0.0587389333333	0.801924165252	0.960816326531	0.949152542373	0.727272727273
m5	R	1394	1	1.0	500	0.03590452	0.830416966609	0.967346938776	0.949152542373	0.767123287671
m5	R	1394	2	0.5	10000	0.00599996357143	0.971212370456	0.995102040816	0.949152542373	1.0
m5	R	1394	2	0.5	1000	0.021132665	0.96654402728	0.994285714286	0.949152542373	0.991150442478
m5	R	1394	2	0.5	200	0.0387511116667	0.847823532374	0.969795918367	1.0	0.761290322581
m5	R	1394	2	0.5	500	0.0256909290909	0.847823532374	0.969795918367	1.0	0.761290322581
m5	R	1394	2	0.8	10000	0.00749217857143	0.971212370456	0.995102040816	0.949152542373	1.0
m5	R	1394	2	0.8	1000	0.02108797	0.847823532374	0.969795918367	1.0	0.761290322581
m5	R	1394	2	0.8	200	0.0494263663636	0.819551164567	0.964897959184	0.949152542373	0.751677852349
m5	R	1394	2	0.8	500	0.0326807776923	0.995328724341	0.999183673469	1.0	0.991596638655
m5	R	1394	2	1.0	10000	0.00804487142857	0.971212370456	0.995102040816	0.949152542373	1.0
m5	R	1394	2	1.0	1000	0.023298812	1.0	1.0	1.0	1.0
m5	R	1394	2	1.0	200	0.0496879416667	0.847823532374	0.969795918367	1.0	0.761290322581
m5	R	1394	2	1.0	500	0.0354443416667	0.968024610795	0.994285714286	1.0	0.944
m5	R	1394	3	0.5	10000	0.005679128	1.0	1.0	1.0	1.0
m5	R	1394	3	0.5	1000	0.0183099042857	0.995328724341	0.999183673469	1.0	0.991596638655
m5	R	1394	3	0.5	200	0.0421315410256	0.819551164567	0.964897959184	0.949152542373	0.751677852349
m5	R	1394	3	0.5	500	0.0249160111111	0.847823532374	0.969795918367	1.0	0.761290322581
m5	R	1394	3	0.8	10000	0.00681763866667	1.0	1.0	1.0	1.0
m5	R	1394	3	0.8	1000	0.0220012209524	0.995328724341	0.999183673469	1.0	0.991596638655
m5	R	1394	3	0.8	200	0.0472426055556	0.847823532374	0.969795918367	1.0	0.761290322581
m5	R	1394	3	0.8	500	0.0319595835897	0.968024610795	0.994285714286	1.0	0.944
m5	R	1394	3	1.0	10000	0.00733112888889	1.0	1.0	1.0	1.0
m5	R	1394	3	1.0	1000	0.0232903484444	1.0	1.0	1.0	1.0
m5	R	1394	3	1.0	200	0.0505568772222	0.847823532374	0.969795918367	1.0	0.761290322581
m5	R	1394	3	1.0	500	0.0332387247619	0.986091083533	0.997551020408	1.0	0.97520661157
m5	R	1526	1	0.5	10000	0.005289538	0.553280431817	0.952127659574	0.506849315068	0.672727272727
m5	R	1526	1	0.5	1000	0.0169096581818	0.54331323472	0.950354609929	0.506849315068	0.649122807018
m5	R	1526	1	0.5	200	0.03859714	0.435483674092	0.927304964539	0.506849315068	0.44578313253
m5	R	1526	1	0.5	500	0.02213943	0.378053463299	0.900709219858	0.575342465753	0.341463414634
m5	R	1526	1	0.8	10000	0.00733256	0.614034587474	0.957446808511	0.575342465753	0.71186440678
m5	R	1526	1	0.8	1000	0.0202749555556	0.54331323472	0.950354609929	0.506849315068	0.649122807018
m5	R	1526	1	0.8	200	0.0464727485714	0.47272609232	0.936170212766	0.506849315068	0.506849315068
m5	R	1526	1	0.8	500	0.0285314857143	0.548261198812	0.951241134752	0.506849315068	0.660714285714
m5	R	1526	1	1.0	10000	0.00861578571429	0.840705356485	0.979609929078	0.904109589041	0.80487804878
m5	R	1526	1	1.0	1000	0.0219762444444	0.54331323472	0.950354609929	0.506849315068	0.649122807018
m5	R	1526	1	1.0	200	0.0472036525	0.54331323472	0.950354609929	0.506849315068	0.649122807018
m5	R	1526	1	1.0	500	0.0309428888889	0.538435032304	0.949468085106	0.506849315068	0.637931034483
m5	R	1526	2	0.5	10000	0.00556182882353	0.813580423741	0.973404255319	0.986301369863	0.712871287129
m5	R	1526	2	0.5	1000	0.0135337546667	0.77847133758	0.96719858156	0.986301369863	0.666666666667
m5	R	1526	2	0.5	200	0.03017027	0.598724807421	0.95390070922	0.58904109589	0.661538461538
m5	R	1526	2	0.5	500	0.0185961869231	0.60377982258	0.954787234043	0.58904109589	0.671875
m5	R	1526	2	0.8	10000	0.00690671875	0.880383169752	0.984042553191	0.986301369863	0.808988764045
m5	R	1526	2	0.8	1000	0.0163686666667	0.788238323071	0.968971631206	0.986301369863	0.679245283019
m5	R	1526	2	0.8	200	0.0373525323077	0.614097802106	0.956560283688	0.58904109589	0.693548387097
m5	R	1526	2	0.8	500	0.0211782984615	0.739012593237	0.962765957447	0.904109589041	0.653465346535
m5	R	1526	2	1.0	10000	0.00732725	0.813580423741	0.973404255319	0.986301369863	0.712871287129
m5	R	1526	2	1.0	1000	0.0167575933333	0.788238323071	0.968971631206	0.986301369863	0.679245283019
m5	R	1526	2	1.0	200	0.0430617016667	0.614097802106	0.956560283688	0.58904109589	0.693548387097
m5	R	1526	2	1.0	500	0.0231376230769	0.773663811767	0.966312056738	0.986301369863	0.660550458716
m5	R	1526	3	0.5	10000	0.0048359277193	0.912084222643	0.988475177305	1.0	0.848837209302
m5	R	1526	3	0.5	1000	0.0108679407407	0.881751365706	0.984042553191	1.0	0.802197802198
m5	R	1526	3	0.5	200	0.0231992035294	0.87589178171	0.983156028369	1.0	0.79347826087
m5	R	1526	3	0.5	500	0.0140299881481	0.823127118337	0.97695035461	0.904109589041	0.776470588235
m5	R	1526	3	0.8	10000	0.00575946233333	0.992723144015	0.999113475177	1.0	0.986486486486
m5	R	1526	3	0.8	1000	0.0129596211111	0.881751365706	0.984042553191	1.0	0.802197802198
m5	R	1526	3	0.8	200	0.0277360360784	0.87589178171	0.983156028369	1.0	0.79347826087
m5	R	1526	3	0.8	500	0.0173223905882	0.87589178171	0.983156028369	1.0	0.79347826087
m5	R	1526	3	1.0	10000	0.00619329666667	0.992723144015	0.999113475177	1.0	0.986486486486
m5	R	1526	3	1.0	1000	0.0140656148148	0.881751365706	0.984042553191	1.0	0.802197802198
m5	R	1526	3	1.0	200	0.0299584847059	0.87589178171	0.983156028369	1.0	0.79347826087
m5	R	1526	3	1.0	500	0.018672212549	0.87589178171	0.983156028369	1.0	0.79347826087
m5	R	1593	1	0.5	10000	0.00781506545455	0.983580578729	0.996598639456	0.992700729927	0.978417266187
m5	R	1593	1	0.5	1000	0.02399612	0.979667768572	0.99574829932	1.0	0.964788732394
m5	R	1593	1	0.5	200	0.0402235457143	0.60882199538	0.893707482993	0.912408759124	0.525210084034
m5	R	1593	1	0.5	500	0.0403046644444	0.653037566187	0.903911564626	0.985401459854	0.548780487805
m5	R	1593	1	0.8	10000	0.00970786	0.967569579935	0.993197278912	0.992700729927	0.951048951049
m5	R	1593	1	0.8	1000	0.0283794036364	0.979667768572	0.99574829932	1.0	0.964788732394
m5	R	1593	1	0.8	200	0.079417615	0.634862544092	0.896258503401	0.992700729927	0.529182879377
m5	R	1593	1	0.8	500	0.04304848	0.975524984911	0.994897959184	0.992700729927	0.964539007092
m5	R	1593	1	1.0	10000	0.0111518181818	0.991685579146	0.998299319728	0.985401459854	1.0
m5	R	1593	1	1.0	1000	0.03521376	0.814816272863	0.965986394558	0.729927007299	0.970873786408
m5	R	1593	1	1.0	200	0.0489100222222	0.808280220164	0.964285714286	0.737226277372	0.943925233645
m5	R	1593	1	1.0	500	0.032917625	0.795302636465	0.961734693878	0.729927007299	0.925925925926
m5	R	1593	2	0.5	10000	0.00820799363636	0.814816272863	0.965986394558	0.729927007299	0.970873786408
m5	R	1593	2	0.5	1000	0.0231268891667	0.983580578729	0.996598639456	0.992700729927	0.978417266187
m5	R	1593	2	0.5	200	0.0379225777778	0.800547353814	0.962585034014	0.737226277372	0.926605504587
m5	R	1593	2	0.5	500	0.0324829833333	0.983580578729	0.996598639456	0.992700729927	0.978417266187
m5	R	1593	2	0.8	10000	0.00891799166667	0.983580578729	0.996598639456	0.992700729927	0.978417266187
m5	R	1593	2	0.8	1000	0.0303743818182	0.814816272863	0.965986394558	0.729927007299	0.970873786408
m5	R	1593	2	0.8	200	0.0649567909091	0.971711340206	0.994047619048	1.0	0.951388888889
m5	R	1593	2	0.8	500	0.0389674625	0.987724084178	0.997448979592	1.0	0.978571428571
m5	R	1593	2	1.0	10000	0.00956284285714	1.0	1.0	1.0	1.0
m5	R	1593	2	1.0	1000	0.0328893363636	0.814816272863	0.965986394558	0.729927007299	0.970873786408
m5	R	1593	2	1.0	200	0.0668273166667	0.983580578729	0.996598639456	0.992700729927	0.978417266187
m5	R	1593	2	1.0	500	0.0416750875	0.987724084178	0.997448979592	1.0	0.978571428571
m5	R	1593	3	0.5	10000	0.0063182952381	0.987724084178	0.997448979592	1.0	0.978571428571
m5	R	1593	3	0.5	1000	0.0201333890476	0.987724084178	0.997448979592	1.0	0.978571428571
m5	R	1593	3	0.5	200	0.0447389466667	0.987724084178	0.997448979592	1.0	0.978571428571
m5	R	1593	3	0.5	500	0.0281133257143	0.987724084178	0.997448979592	1.0	0.978571428571
m5	R	1593	3	0.8	10000	0.00815084	1.0	1.0	1.0	1.0
m5	R	1593	3	0.8	1000	0.0239813761905	0.987724084178	0.997448979592	1.0	0.978571428571
m5	R	1593	3	0.8	200	0.0533740109524	0.987724084178	0.997448979592	1.0	0.978571428571
m5	R	1593	3	0.8	500	0.0336949104762	0.987724084178	0.997448979592	1.0	0.978571428571
m5	R	1593	3	1.0	10000	0.00871714666667	1.0	1.0	1.0	1.0
m5	R	1593	3	1.0	1000	0.0255716571429	0.987724084178	0.997448979592	1.0	0.978571428571
m5	R	1593	3	1.0	200	0.0565737685714	0.987724084178	0.997448979592	1.0	0.978571428571
m5	R	1593	3	1.0	500	0.0363127285714	0.987724084178	0.997448979592	1.0	0.978571428571
m5	R	1708	1	0.5	10000	0.00649421333333	0.943081204149	0.992063492063	0.978260869565	0.918367346939
m5	R	1708	1	0.5	1000	0.0211481288889	0.739500265816	0.955555555556	0.978260869565	0.625
m5	R	1708	1	0.5	200	0.0379886342857	0.642546116697	0.931746031746	0.978260869565	0.51724137931
m5	R	1708	1	0.5	500	0.03240955	0.76173186893	0.960317460317	0.978260869565	0.652173913043
m5	R	1708	1	0.8	10000	0.0106389646154	0.954017954894	0.993650793651	0.978260869565	0.9375
m5	R	1708	1	0.8	1000	0.02485796	0.801299438592	0.968253968254	0.978260869565	0.703125
m5	R	1708	1	0.8	200	0.0590490066667	0.76173186893	0.960317460317	0.978260869565	0.652173913043
m5	R	1708	1	0.8	500	0.0367562511111	0.739500265816	0.955555555556	0.978260869565	0.625
m5	R	1708	1	1.0	10000	0.0113533230769	0.988155668359	0.998412698413	0.978260869565	1.0
m5	R	1708	1	1.0	1000	0.025611432	0.835455435847	0.974603174603	0.978260869565	0.75
m5	R	1708	1	1.0	200	0.0636522875	0.76173186893	0.960317460317	0.978260869565	0.652173913043
m5	R	1708	1	1.0	500	0.0397452444444	0.739500265816	0.955555555556	0.978260869565	0.625
m5	R	1708	2	0.5	10000	0.00754124333333	0.976548540798	0.996825396825	0.978260869565	0.978260869565
m5	R	1708	2	0.5	1000	0.0176282423077	0.976548540798	0.996825396825	0.978260869565	0.978260869565
m5	R	1708	2	0.5	200	0.03840308	0.801299438592	0.968253968254	0.978260869565	0.703125
m5	R	1708	2	0.5	500	0.0228574983333	0.829659318637	0.973015873016	1.0	0.730158730159
m5	R	1708	2	0.8	10000	0.00903498733333	0.976548540798	0.996825396825	0.978260869565	0.978260869565
m5	R	1708	2	0.8	1000	0.0200480084615	0.844372714996	0.97619047619	0.978260869565	0.762711864407
m5	R	1708	2	0.8	200	0.048419101	0.704712666534	0.947619047619	0.978260869565	0.584415584416
m5	R	1708	2	0.8	500	0.0253250278571	0.856023506366	0.977777777778	1.0	0.766666666667
m5	R	1708	2	1.0	10000	0.00977616666667	0.988155668359	0.998412698413	0.978260869565	1.0
m5	R	1708	2	1.0	1000	0.0238991769231	0.965171562304	0.995238095238	0.978260869565	0.957446808511
m5	R	1708	2	1.0	200	0.0433108061538	0.829659318637	0.973015873016	1.0	0.730158730159
m5	R	1708	2	1.0	500	0.0282200492308	0.856023506366	0.977777777778	1.0	0.766666666667
m5	R	1708	3	0.5	10000	0.00663700156863	1.0	1.0	1.0	1.0
m5	R	1708	3	0.5	1000	0.01494889875	0.988390520768	0.998412698413	1.0	0.978723404255
m5	R	1708	3	0.5	200	0.0318740328571	0.838295687885	0.974603174603	1.0	0.741935483871
m5	R	1708	3	0.5	500	0.0197864514286	0.838295687885	0.974603174603	1.0	0.741935483871
m5	R	1708	3	0.8	10000	0.00793316588235	1.0	1.0	1.0	1.0
m5	R	1708	3	0.8	1000	0.0178641304167	0.988390520768	0.998412698413	1.0	0.978723404255
m5	R	1708	3	0.8	200	0.0378215719048	0.838295687885	0.974603174603	1.0	0.741935483871
m5	R	1708	3	0.8	500	0.0236631309524	0.838295687885	0.974603174603	1.0	0.741935483871
m5	R	1708	3	1.0	10000	0.00851678823529	1.0	1.0	1.0	1.0
m5	R	1708	3	1.0	1000	0.0191915283333	0.988390520768	0.998412698413	1.0	0.978723404255
m5	R	1708	3	1.0	200	0.0404707690476	0.838295687885	0.974603174603	1.0	0.741935483871
m5	R	1708	3	1.0	500	0.02724193375	0.988390520768	0.998412698413	1.0	0.978723404255
m5	R	1930	1	0.5	10000	0.0043207975	0.659090909091	0.957325746799	0.864864864865	0.561403508772
m5	R	1930	1	0.5	1000	0.0128775675	0.715710723192	0.96586059744	0.891891891892	0.622641509434
m5	R	1930	1	0.5	200	0.0305633666667	0.514664143803	0.923186344239	0.891891891892	0.397590361446
m5	R	1930	1	0.5	500	0.019265395	0.724637681159	0.967283072546	0.891891891892	0.634615384615
m5	R	1930	1	0.8	10000	0.00533694545455	0.667069486405	0.958748221906	0.864864864865	0.571428571429
m5	R	1930	1	0.8	1000	0.0162410909091	0.826822916667	0.980085348506	0.972972972973	0.734693877551
m5	R	1930	1	0.8	200	0.0353748257143	0.628735632184	0.951635846373	0.864864864865	0.524590163934
m5	R	1930	1	0.8	500	0.0212868825	0.556032427277	0.930298719772	0.945945945946	0.426829268293
m5	R	1930	1	1.0	10000	0.00566716	0.667069486405	0.958748221906	0.864864864865	0.571428571429
m5	R	1930	1	1.0	1000	0.0173199333333	0.782491582492	0.975817923186	0.891891891892	0.717391304348
m5	R	1930	1	1.0	200	0.040045475	0.669923995657	0.954480796586	0.972972972973	0.537313432836
m5	R	1930	1	1.0	500	0.0233957428571	0.621513944223	0.950213371266	0.864864864865	0.516129032258
m5	R	1930	2	0.5	10000	0.00335375461538	0.816484224082	0.9786628734	0.972972972973	0.72
m5	R	1930	2	0.5	1000	0.0108613264286	0.710433763189	0.963015647226	0.945945945946	0.593220338983
m5	R	1930	2	0.5	200	0.0236124838462	0.816484224082	0.9786628734	0.972972972973	0.72
m5	R	1930	2	0.5	500	0.0147260861538	0.772303595206	0.97439544808	0.891891891892	0.702127659574
m5	R	1930	2	0.8	10000	0.00403921428571	0.710433763189	0.963015647226	0.945945945946	0.593220338983
m5	R	1930	2	0.8	1000	0.0128619615385	0.710433763189	0.963015647226	0.945945945946	0.593220338983
m5	R	1930	2	0.8	200	0.0279180461538	0.762343647136	0.972972972973	0.891891891892	0.6875
m5	R	1930	2	0.8	500	0.0186140261538	0.782491582492	0.975817923186	0.891891891892	0.717391304348
m5	R	1930	2	1.0	10000	0.00437716	0.837393021725	0.981507823613	0.972972972973	0.75
m5	R	1930	2	1.0	1000	0.0137684866667	0.826822916667	0.980085348506	0.972972972973	0.734693877551
m5	R	1930	2	1.0	200	0.0305144885714	0.792915531335	0.977240398293	0.891891891892	0.733333333333
m5	R	1930	2	1.0	500	0.0197992357143	0.782491582492	0.975817923186	0.891891891892	0.717391304348
m5	R	1930	3	0.5	10000	0.00297908470588	0.8515625	0.98293029872	1.0	0.755102040816
m5	R	1930	3	0.5	1000	0.00948710901961	0.8515625	0.98293029872	1.0	0.755102040816
m5	R	1930	3	0.5	200	0.0197438808333	0.802083333333	0.977240398293	0.945945945946	0.714285714286
m5	R	1930	3	0.5	500	0.0128367466667	0.830573248408	0.980085348506	1.0	0.725490196078
m5	R	1930	3	0.8	10000	0.00360735294118	0.8515625	0.98293029872	1.0	0.755102040816
m5	R	1930	3	0.8	1000	0.0113047109804	0.8515625	0.98293029872	1.0	0.755102040816
m5	R	1930	3	0.8	200	0.0235039583333	0.830573248408	0.980085348506	1.0	0.725490196078
m5	R	1930	3	0.8	500	0.0161486772549	0.8515625	0.98293029872	1.0	0.755102040816
m5	R	1930	3	1.0	10000	0.00389593333333	0.8515625	0.98293029872	1.0	0.755102040816
m5	R	1930	3	1.0	1000	0.0123123372549	0.8515625	0.98293029872	1.0	0.755102040816
m5	R	1930	3	1.0	200	0.0261458533333	0.830573248408	0.980085348506	1.0	0.725490196078
m5	R	1930	3	1.0	500	0.0173058466667	0.8515625	0.98293029872	1.0	0.755102040816
m5	R	219	1	0.5	10000	0.00891778285714	0.9731564332	0.997701149425	1.0	0.95
m5	R	219	1	0.5	1000	0.019895356	0.685920577617	0.963218390805	1.0	0.542857142857
m5	R	219	1	0.5	200	0.0511456828571	0.567164179104	0.940229885057	1.0	0.422222222222
m5	R	219	1	0.5	500	0.0329457685714	0.610056230136	0.949425287356	1.0	0.463414634146
m5	R	219	1	0.8	10000	0.01011519375	1.0	1.0	1.0	1.0
m5	R	219	1	0.8	1000	0.0355884444444	0.923230778281	0.993103448276	1.0	0.863636363636
m5	R	219	1	0.8	200	0.06043984	0.577390898846	0.942528735632	1.0	0.431818181818
m5	R	219	1	0.8	500	0.0372095675	0.577390898846	0.942528735632	1.0	0.431818181818
m5	R	219	1	1.0	10000	0.0116761428571	1.0	1.0	1.0	1.0
m5	R	219	1	1.0	1000	0.0340621145455	0.923230778281	0.993103448276	1.0	0.863636363636
m5	R	219	1	1.0	200	0.06264745	0.529050884157	0.937931034483	0.894736842105	0.404761904762
m5	R	219	1	1.0	500	0.0581512472727	0.685920577617	0.963218390805	1.0	0.542857142857
m5	R	219	2	0.5	10000	0.00740192705882	0.9731564332	0.997701149425	1.0	0.95
m5	R	219	2	0.5	1000	0.0149413273333	0.836175821811	0.983908045977	1.0	0.730769230769
m5	R	219	2	0.5	200	0.0366154891667	0.598821123541	0.947126436782	1.0	0.452380952381
m5	R	219	2	0.5	500	0.0217869293333	0.797998039317	0.979310344828	1.0	0.678571428571
m5	R	219	2	0.8	10000	0.00858983055556	1.0	1.0	1.0	1.0
m5	R	219	2	0.8	1000	0.0266975363158	1.0	1.0	1.0	1.0
m5	R	219	2	0.8	200	0.0422002576923	0.685920577617	0.963218390805	1.0	0.542857142857
m5	R	219	2	0.8	500	0.0264289023077	0.836175821811	0.983908045977	1.0	0.730769230769
m5	R	219	2	1.0	10000	0.00958212352941	1.0	1.0	1.0	1.0
m5	R	219	2	1.0	1000	0.0300137427778	1.0	1.0	1.0	1.0
m5	R	219	2	1.0	200	0.0423176246667	0.700179203235	0.965517241379	1.0	0.558823529412
m5	R	219	2	1.0	500	0.0370314113333	0.947596675099	0.995402298851	1.0	0.904761904762
m5	R	219	3	0.5	10000	0.00673692807018	1.0	1.0	1.0	1.0
m5	R	219	3	0.5	1000	0.0134148843137	0.856514568444	0.986206896552	1.0	0.76
m5	R	219	3	0.5	200	0.0307925355556	0.685920577617	0.963218390805	1.0	0.542857142857
m5	R	219	3	0.5	500	0.0190252070588	0.856514568444	0.986206896552	1.0	0.76
m5	R	219	3	0.8	10000	0.00805463122807	1.0	1.0	1.0	1.0
m5	R	219	3	0.8	1000	0.0215143822222	0.947596675099	0.995402298851	1.0	0.904761904762
m5	R	219	3	0.8	200	0.0361812239216	0.856514568444	0.986206896552	1.0	0.76
m5	R	219	3	0.8	500	0.0226585376471	0.856514568444	0.986206896552	1.0	0.76
m5	R	219	3	1.0	10000	0.00865756	1.0	1.0	1.0	1.0
m5	R	219	3	1.0	1000	0.0274416705263	1.0	1.0	1.0	1.0
m5	R	219	3	1.0	200	0.0385635937255	0.856514568444	0.986206896552	1.0	0.76
m5	R	219	3	1.0	500	0.0329064796296	0.947596675099	0.995402298851	1.0	0.904761904762
m5	R	414	1	0.5	10000	0.00847995090909	0.885571298144	0.984042553191	0.987012987013	0.817204301075
m5	R	414	1	0.5	1000	0.0266309714286	0.567632027257	0.912234042553	1.0	0.4375
m5	R	414	1	0.5	200	0.0635046285714	0.360812857213	0.897163120567	0.532467532468	0.338842975207
m5	R	414	1	0.5	500	0.034748885	0.581579258908	0.916666666667	1.0	0.450292397661
m5	R	414	1	0.8	10000	0.0117871533333	0.508339209025	0.939716312057	0.519480519481	0.56338028169
m5	R	414	1	0.8	1000	0.03174276	0.670785095826	0.941489361702	1.0	0.538461538462
m5	R	414	1	0.8	200	0.074176625	0.368327155232	0.899822695035	0.532467532468	0.347457627119
m5	R	414	1	0.8	500	0.0422125777778	0.590207914152	0.919326241135	1.0	0.458333333333
m5	R	414	1	1.0	10000	0.00924263076923	0.88681390967	0.984042553191	1.0	0.810526315789
m5	R	414	1	1.0	1000	0.0310568666667	0.593129042859	0.920212765957	1.0	0.461077844311
m5	R	414	1	1.0	200	0.0716585088889	0.589927534476	0.920212765957	0.987012987013	0.460606060606
m5	R	414	1	1.0	500	0.05260416	0.791721803354	0.968085106383	0.987012987013	0.684684684685
m5	R	414	2	0.5	10000	0.00670045842105	0.922001590393	0.989361702128	1.0	0.865168539326
m5	R	414	2	0.5	1000	0.018849898125	0.72803600469	0.954787234043	1.0	0.6015625
m5	R	414	2	0.5	200	0.0423299428571	0.719949783582	0.953014184397	1.0	0.592307692308
m5	R	414	2	0.5	500	0.02474887375	0.696552981944	0.947695035461	1.0	0.566176470588
m5	R	414	2	0.8	10000	0.0065577447619	0.972778280543	0.996453900709	1.0	0.950617283951
m5	R	414	2	0.8	1000	0.0221889588235	0.770808967828	0.96365248227	1.0	0.652542372881
m5	R	414	2	0.8	200	0.0508000746667	0.701537433155	0.949468085106	0.987012987013	0.575757575758
m5	R	414	2	0.8	500	0.0291173717647	0.738001916209	0.957446808511	0.987012987013	0.617886178862
m5	R	414	2	1.0	10000	0.00828456666667	0.992988562904	0.999113475177	0.987012987013	1.0
m5	R	414	2	1.0	1000	0.0246322435294	0.836437455694	0.976063829787	0.987012987013	0.745098039216
m5	R	414	2	1.0	200	0.052123082	0.719949783582	0.953014184397	1.0	0.592307692308
m5	R	414	2	1.0	500	0.03280548	0.721420633187	0.95390070922	0.987012987013	0.59842519685
m5	R	414	3	0.5	10000	0.00596325515152	1.0	1.0	1.0	1.0
m5	R	414	3	0.5	1000	0.0153614961404	0.744663635663	0.958333333333	1.0	0.620967741935
m5	R	414	3	0.5	200	0.0343651066667	0.744663635663	0.958333333333	1.0	0.620967741935
m5	R	414	3	0.5	500	0.0218480561404	0.744663635663	0.958333333333	1.0	0.620967741935
m5	R	414	3	0.8	10000	0.00718394969697	1.0	1.0	1.0	1.0
m5	R	414	3	0.8	1000	0.0196949657143	0.972778280543	0.996453900709	1.0	0.950617283951
m5	R	414	3	0.8	200	0.0413023273684	0.744663635663	0.958333333333	1.0	0.620967741935
m5	R	414	3	0.8	500	0.0260719477193	0.744663635663	0.958333333333	1.0	0.620967741935
m5	R	414	3	1.0	10000	0.00773626060606	1.0	1.0	1.0	1.0
m5	R	414	3	1.0	1000	0.0213363234921	0.972778280543	0.996453900709	1.0	0.950617283951
m5	R	414	3	1.0	200	0.0447525157895	0.744663635663	0.958333333333	1.0	0.620967741935
m5	R	414	3	1.0	500	0.0300874688889	0.972778280543	0.996453900709	1.0	0.950617283951
m5	R	759	1	0.5	10000	0.00776962545455	0.828502802242	0.98487394958	0.92	0.766666666667
m5	R	759	1	0.5	1000	0.0257780109091	0.665964912281	0.973109243697	0.68	0.68
m5	R	759	1	0.5	200	0.0392052	0.691751874574	0.968067226891	0.92	0.575
m5	R	759	1	0.5	500	0.037776514	0.638053396418	0.96974789916	0.68	0.62962962963
m5	R	759	1	0.8	10000	0.00858607692308	0.938543639181	0.994957983193	0.96	0.923076923077
m5	R	759	1	0.8	1000	0.029569245	0.728723404255	0.979831932773	0.68	0.809523809524
m5	R	759	1	0.8	200	0.0689288155556	0.724199045671	0.971428571429	0.96	0.6
m5	R	759	1	0.8	500	0.0413793381818	0.754639175258	0.976470588235	0.92	0.657142857143
m5	R	759	1	1.0	10000	0.00987129230769	0.792240543162	0.98487394958	0.72	0.9
m5	R	759	1	1.0	1000	0.03154505	0.728723404255	0.979831932773	0.68	0.809523809524
m5	R	759	1	1.0	200	0.0738688	0.724199045671	0.971428571429	0.96	0.6
m5	R	759	1	1.0	500	0.0440286545455	0.789690721649	0.979831932773	0.96	0.685714285714
m5	R	759	2	0.5	10000	0.006626088	0.959783710713	0.996638655462	1.0	0.925925925926
m5	R	759	2	0.5	1000	0.019032665	0.887629839471	0.989915966387	1.0	0.806451612903
m5	R	759	2	0.5	200	0.0358421183333	0.824742268041	0.983193277311	1.0	0.714285714286
m5	R	759	2	0.5	500	0.026982243125	0.940766550523	0.994957983193	1.0	0.892857142857
m5	R	759	2	0.8	10000	0.00933361176471	1.0	1.0	1.0	1.0
m5	R	759	2	0.8	1000	0.024126278125	0.959783710713	0.996638655462	1.0	0.925925925926
m5	R	759	2	0.8	200	0.052114329375	0.871112486461	0.988235294118	1.0	0.78125
m5	R	759	2	0.8	500	0.0328064623529	0.959783710713	0.996638655462	1.0	0.925925925926
m5	R	759	2	1.0	10000	0.0102940941176	1.0	1.0	1.0	1.0
m5	R	759	2	1.0	1000	0.0242193529412	0.959783710713	0.996638655462	1.0	0.925925925926
m5	R	759	2	1.0	200	0.0605606769231	0.855143031041	0.986554621849	1.0	0.757575757576
m5	R	759	2	1.0	500	0.0381378214286	0.839694656489	0.98487394958	1.0	0.735294117647
m5	R	759	3	0.5	10000	0.00683915033333	1.0	1.0	1.0	1.0
m5	R	759	3	0.5	1000	0.017319297193	0.959783710713	0.996638655462	1.0	0.925925925926
m5	R	759	3	0.5	200	0.0276304309804	0.887629839471	0.989915966387	1.0	0.806451612903
m5	R	759	3	0.5	500	0.0242279211111	0.940766550523	0.994957983193	1.0	0.892857142857
m5	R	759	3	0.8	10000	0.0081812	1.0	1.0	1.0	1.0
m5	R	759	3	0.8	1000	0.0259383923333	1.0	1.0	1.0	1.0
m5	R	759	3	0.8	200	0.0460692288889	0.940766550523	0.994957983193	1.0	0.892857142857
m5	R	759	3	0.8	500	0.0293413224561	0.959783710713	0.996638655462	1.0	0.925925925926
m5	R	759	3	1.0	10000	0.00878387	1.0	1.0	1.0	1.0
m5	R	759	3	1.0	1000	0.02775055	1.0	1.0	1.0	1.0
m5	R	759	3	1.0	200	0.050190754386	0.959783710713	0.996638655462	1.0	0.925925925926
m5	R	759	3	1.0	500	0.0315096070175	0.959783710713	0.996638655462	1.0	0.925925925926
